City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
1152,Luang Prabang,LA,19.8856,102.1347,89.15,64,90,2.64,overcast clouds
1153,Jamestown,US,42.097,-79.2353,62.02,84,70,1.01,broken clouds
1154,Jamestown,US,42.097,-79.2353,62.02,84,70,1.01,broken clouds
1155,Punta Arenas,CL,-53.15,-70.9167,28.51,100,0,12.66,clear sky
1156,Ushuaia,AR,-54.8,-68.3,29.86,69,0,8.05,clear sky
1157,Itarema,BR,-2.9248,-39.9167,77.38,80,81,14.81,light rain
1158,San Patricio,US,28.017,-97.5169,84.88,81,1,10.76,clear sky
1159,Chokurdakh,RU,70.6333,147.9167,64.15,30,99,13.47,overcast clouds
1160,Manali,IN,13.1667,80.2667,87.89,77,100,12.64,overcast clouds
1161,Souillac,MU,-20.5167,57.5167,73.78,60,75,12.66,broken clouds
1162,Vaini,TO,-21.2,-175.2,73.56,73,20,5.75,few clouds
1163,Kavaratti,IN,10.5669,72.642,81.59,83,100,18.37,moderate rain
1164,Punta Arenas,CL,-53.15,-70.9167,28.51,100,0,12.66,clear sky
1165,Samarai,PG,-10.6167,150.6667,82.71,76,14,10.94,few clouds
1166,Vaini,TO,-21.2,-175.2,73.56,73,20,5.75,few clouds
1167,Rikitea,PF,-23.1203,-134.9692,74.71,76,57,21.34,light rain
1168,Chateaubelair,VC,13.2833,-61.25,78.15,79,100,12.8,overcast clouds
1169,Hermanus,ZA,-34.4187,19.2345,53.89,62,73,10.71,broken clouds
1170,Hilo,US,19.7297,-155.09,73.62,81,72,3.0,broken clouds
1171,Port Hardy,CA,50.6996,-127.4199,57.38,94,100,2.3,light intensity shower rain
1172,Belmonte,BR,-15.8631,-38.8828,70.79,85,58,5.17,broken clouds
1173,Busselton,AU,-33.65,115.3333,58.66,66,100,8.77,overcast clouds
1174,Champerico,GT,14.3,-91.9167,76.78,83,93,4.16,overcast clouds
1175,Mataura,NZ,-46.1927,168.8643,44.47,90,100,3.76,overcast clouds
1176,Tamiahua,MX,21.2667,-97.45,77.81,88,28,6.67,scattered clouds
1177,Pevek,RU,69.7008,170.3133,34.03,87,83,10.25,broken clouds
1178,Bethel,US,41.3712,-73.414,71.65,81,12,4.05,few clouds
1179,Nassjo,SE,57.6531,14.6968,54.52,98,100,5.68,overcast clouds
1180,Chokurdakh,RU,70.6333,147.9167,64.15,30,99,13.47,overcast clouds
1181,Mar Del Plata,AR,-38.0023,-57.5575,51.1,67,0,6.91,clear sky
1182,Ushuaia,AR,-54.8,-68.3,29.86,69,0,8.05,clear sky
1183,Alihe,CN,50.5667,123.7167,86.95,26,1,10.96,clear sky
1184,Caravelas,BR,-17.7125,-39.2481,67.46,86,9,0.89,clear sky
1185,Rikitea,PF,-23.1203,-134.9692,74.71,76,57,21.34,light rain
1186,Mayumba,GA,-3.432,10.6554,70.18,88,99,6.33,overcast clouds
1187,Lac-Megantic,CA,45.5834,-70.8823,60.55,95,42,2.35,scattered clouds
1188,Toledo,ES,39.8333,-4.0,69.31,56,0,7.47,clear sky
1189,Busselton,AU,-33.65,115.3333,58.66,66,100,8.77,overcast clouds
1190,Atuona,PF,-9.8,-139.0333,77.68,80,31,26.37,scattered clouds
1191,Bredasdorp,ZA,-34.5322,20.0403,48.11,65,57,7.47,broken clouds
1192,Cape Town,ZA,-33.9258,18.4232,57.38,79,40,6.91,scattered clouds
1193,Kushmurun,KZ,52.4503,64.6311,67.26,55,88,11.27,overcast clouds
1194,Hammonton,US,39.6365,-74.8024,76.75,90,82,2.37,broken clouds
1195,Atuona,PF,-9.8,-139.0333,77.68,80,31,26.37,scattered clouds
1196,Mataura,NZ,-46.1927,168.8643,44.47,90,100,3.76,overcast clouds
1197,Provideniya,RU,64.3833,-173.3,50.36,87,100,7.0,overcast clouds
1198,Suifenhe,CN,44.4,131.1667,65.97,93,100,5.73,overcast clouds
1199,Tabuk,PH,17.4189,121.4443,87.08,71,100,4.83,overcast clouds
1200,Busselton,AU,-33.65,115.3333,58.66,66,100,8.77,overcast clouds
1201,Great Yarmouth,GB,52.6083,1.7305,61.05,83,98,19.42,overcast clouds
1202,Hermanus,ZA,-34.4187,19.2345,53.89,62,73,10.71,broken clouds
1203,Minamata,JP,32.2167,130.4,84.4,80,100,6.87,overcast clouds
1204,Ciudad Bolivar,VE,8.1222,-63.5497,75.24,86,23,9.51,few clouds
1205,Nikolskoye,RU,59.7035,30.7861,68.88,82,100,2.57,overcast clouds
1206,Jamestown,US,42.097,-79.2353,62.02,84,70,1.01,broken clouds
1207,Hobart,AU,-42.8794,147.3294,55.26,64,23,1.99,few clouds
1208,Saint-Philippe,RE,-21.3585,55.7679,74.21,68,56,8.34,broken clouds
1209,Bluff,NZ,-46.6,168.3333,44.8,79,100,12.19,overcast clouds
1210,Ehingen,DE,48.2826,9.7275,59.13,80,75,4.61,broken clouds
1211,Busselton,AU,-33.65,115.3333,58.66,66,100,8.77,overcast clouds
1212,Busselton,AU,-33.65,115.3333,58.66,66,100,8.77,overcast clouds
1213,Vaini,TO,-21.2,-175.2,73.56,73,20,5.75,few clouds
1214,Ushuaia,AR,-54.8,-68.3,29.86,69,0,8.05,clear sky
1215,Eydhafushi,MV,5.1033,73.0708,83.1,77,100,12.8,heavy intensity rain
1216,Porto Empedocle,IT,37.2934,13.5264,85.73,40,21,3.13,few clouds
1217,Geraldton,AU,-28.7667,114.6,75.61,27,0,6.91,clear sky
1218,Saint George,US,37.1041,-113.5841,76.21,13,0,1.03,clear sky
1219,Leningradskiy,RU,69.3833,178.4167,35.4,87,99,8.95,overcast clouds
1220,Jamestown,US,42.097,-79.2353,62.02,84,70,1.01,broken clouds
1221,Vaini,TO,-21.2,-175.2,73.56,73,20,5.75,few clouds
1222,Bubaque,GW,11.2833,-15.8333,79.75,83,85,11.59,overcast clouds
1223,Longyearbyen,SJ,78.2186,15.6401,42.64,61,0,16.11,clear sky
1224,Olavarria,AR,-36.8927,-60.3225,45.01,62,86,19.71,overcast clouds
1225,Hagenow,DE,53.4333,11.1833,59.38,97,100,11.74,light rain
1226,Yar-Sale,RU,66.8333,70.8333,67.55,60,60,10.09,broken clouds
1227,Kuusamo,FI,65.9667,29.1833,57.24,82,40,6.91,scattered clouds
1228,Busselton,AU,-33.65,115.3333,58.66,66,100,8.77,overcast clouds
1229,East London,ZA,-33.0153,27.9116,54.54,82,0,9.22,clear sky
1230,Yellowknife,CA,62.456,-114.3525,64.92,52,75,5.75,broken clouds
1231,Albany,US,42.6001,-73.9662,63.3,87,14,3.85,few clouds
1232,Rikitea,PF,-23.1203,-134.9692,74.71,76,57,21.34,light rain
1233,East London,ZA,-33.0153,27.9116,54.54,82,0,9.22,clear sky
1234,Hoa Binh,VN,20.8133,105.3383,85.75,74,98,1.99,moderate rain
1235,Rikitea,PF,-23.1203,-134.9692,74.71,76,57,21.34,light rain
1236,Iqaluit,CA,63.7506,-68.5145,37.13,100,100,3.44,mist
1237,Stralsund,DE,54.3091,13.0818,61.05,96,100,14.85,overcast clouds
1238,Hirosaki,JP,40.5931,140.4725,75.67,60,2,6.71,clear sky
1239,Thompson,CA,55.7435,-97.8558,55.56,71,20,4.61,few clouds
1240,Atuona,PF,-9.8,-139.0333,77.68,80,31,26.37,scattered clouds
1241,College,US,64.8569,-147.8028,82.38,51,0,8.05,smoke
1242,Ardabil,IR,38.2498,48.2933,63.25,50,31,5.95,scattered clouds
1243,Bengkulu,ID,-3.8004,102.2655,85.33,68,31,7.25,scattered clouds
1244,Portoferraio,IT,42.8115,10.3146,81.99,75,26,7.38,scattered clouds
1245,San Cristobal,VE,7.7669,-72.225,64.36,96,73,2.82,broken clouds
1246,Hilo,US,19.7297,-155.09,73.62,81,72,3.0,broken clouds
1247,Albany,US,42.6001,-73.9662,63.3,87,14,3.85,few clouds
1248,Hithadhoo,MV,-0.6,73.0833,82.26,77,93,9.75,overcast clouds
1249,Elizabeth City,US,36.2946,-76.2511,77.05,95,100,4.0,overcast clouds
1250,Margate,GB,51.3813,1.3862,62.69,80,88,8.01,overcast clouds
1251,Puerto Ayora,EC,-0.7393,-90.3518,70.56,90,82,5.01,broken clouds
1252,Thompson,CA,55.7435,-97.8558,55.56,71,20,4.61,few clouds
1253,Severo-Kurilsk,RU,50.6789,156.125,55.58,68,100,10.63,overcast clouds
1254,Rikitea,PF,-23.1203,-134.9692,74.71,76,57,21.34,light rain
1255,Busselton,AU,-33.65,115.3333,58.66,66,100,8.77,overcast clouds
1256,Busselton,AU,-33.65,115.3333,58.66,66,100,8.77,overcast clouds
1257,Ewa Beach,US,21.3156,-158.0072,77.09,79,100,13.0,light intensity drizzle
1258,Puerto Ayora,EC,-0.7393,-90.3518,70.56,90,82,5.01,broken clouds
1259,Agogo,GH,6.8,-1.0819,68.76,98,84,2.64,broken clouds
1260,Camargo,MX,27.6667,-105.1667,83.48,36,19,8.43,few clouds
1261,Anloga,GH,5.7947,0.8973,76.82,87,65,9.42,broken clouds
1262,Khatanga,RU,71.9667,102.5,45.43,57,100,12.24,overcast clouds
1263,Lebu,CL,-37.6167,-73.65,46.04,82,69,8.19,broken clouds
1264,Porto Novo,BJ,6.4965,2.6036,74.79,93,69,5.23,light rain
1265,Antofagasta,CL,-23.65,-70.4,58.68,70,40,6.76,scattered clouds
1266,Oistins,BB,13.0667,-59.5333,80.69,83,20,14.97,few clouds
1267,Bang Saphan,TH,11.2126,99.5117,89.83,58,98,9.98,overcast clouds
1268,Richards Bay,ZA,-28.783,32.0377,63.25,83,0,3.29,clear sky
1269,Hermanus,ZA,-34.4187,19.2345,53.89,62,73,10.71,broken clouds
1270,Jamestown,US,42.097,-79.2353,62.02,84,70,1.01,broken clouds
1271,Busselton,AU,-33.65,115.3333,58.66,66,100,8.77,overcast clouds
1272,Ushuaia,AR,-54.8,-68.3,29.86,69,0,8.05,clear sky
1273,Norman Wells,CA,65.282,-126.8329,80.64,32,40,6.91,smoke
1274,Komsomolskiy,UZ,40.4272,71.7189,86.72,20,16,13.8,few clouds
1275,Kharp,RU,66.8014,65.8081,71.22,58,59,6.82,broken clouds
1276,Port Elizabeth,ZA,-33.918,25.5701,58.32,78,0,5.01,clear sky
1277,San Felipe,VE,10.3399,-68.7425,70.43,98,87,0.58,overcast clouds
1278,Hay River,CA,60.8156,-115.7999,71.58,49,75,5.75,broken clouds
1279,Malanje,AO,-9.5402,16.341,59.18,46,63,3.74,broken clouds
1280,Bluff,NZ,-46.6,168.3333,44.8,79,100,12.19,overcast clouds
1281,Albany,US,42.6001,-73.9662,63.3,87,14,3.85,few clouds
1282,Castro,BR,-24.7911,-50.0119,53.26,73,100,4.0,overcast clouds
1283,Mecca,SA,21.4267,39.8261,97.77,15,98,13.53,overcast clouds
1284,Mataura,NZ,-46.1927,168.8643,44.47,90,100,3.76,overcast clouds
1285,Vaini,TO,-21.2,-175.2,73.56,73,20,5.75,few clouds
1286,Butaritari,KI,3.0707,172.7902,82.49,75,83,16.42,broken clouds
1287,Esperance,AU,-33.8667,121.9,61.7,64,68,14.14,broken clouds
1288,Okhotsk,RU,59.3833,143.3,63.16,81,39,11.23,scattered clouds
1289,Shiyan,CN,32.6475,110.7781,96.87,35,0,10.07,clear sky
1290,Qaanaaq,GL,77.484,-69.3632,38.59,99,100,5.64,overcast clouds
1291,Tuktoyaktuk,CA,69.4541,-133.0374,60.8,82,75,9.22,broken clouds
1292,Padang,ID,-0.9492,100.3543,87.85,64,32,5.91,scattered clouds
1293,Albany,US,42.6001,-73.9662,63.3,87,14,3.85,few clouds
1294,Thaba-Tseka,LS,-29.522,28.6084,41.27,37,0,3.02,clear sky
1295,Bani,DO,18.2833,-70.3333,77.86,79,76,7.4,broken clouds
1296,Castro,BR,-24.7911,-50.0119,53.26,73,100,4.0,overcast clouds
1297,Chuy,UY,-33.6971,-53.4616,61.14,92,100,13.13,overcast clouds
1298,Bluff,NZ,-46.6,168.3333,44.8,79,100,12.19,overcast clouds
1299,Port Alfred,ZA,-33.5906,26.891,60.44,55,0,9.35,clear sky
1300,Nagua,DO,19.3832,-69.8474,75.65,89,8,4.65,clear sky
1301,Kondinskoye,RU,59.6481,67.41,74.01,42,72,3.49,broken clouds
1302,Punta Arenas,CL,-53.15,-70.9167,28.51,100,0,12.66,clear sky
1303,Sechura,PE,-5.5569,-80.8222,63.0,81,3,9.48,clear sky
1304,Ushuaia,AR,-54.8,-68.3,29.86,69,0,8.05,clear sky
1305,Hobart,AU,-42.8794,147.3294,55.26,64,23,1.99,few clouds
1306,Presidencia Roque Saenz Pena,AR,-26.7852,-60.4388,68.41,63,97,6.78,overcast clouds
1307,Puerto Ayora,EC,-0.7393,-90.3518,70.56,90,82,5.01,broken clouds
1308,Mataura,NZ,-46.1927,168.8643,44.47,90,100,3.76,overcast clouds
1309,Punta Arenas,CL,-53.15,-70.9167,28.51,100,0,12.66,clear sky
1310,San Patricio,US,28.017,-97.5169,84.88,81,1,10.76,clear sky
1311,Ribeira Grande,PT,38.5167,-28.7,66.69,77,98,13.85,overcast clouds
1312,Arrecife,ES,28.963,-13.5477,67.98,77,20,11.5,few clouds
1313,Nyurba,RU,63.2842,118.3319,67.06,66,100,4.65,overcast clouds
1314,Punta Arenas,CL,-53.15,-70.9167,28.51,100,0,12.66,clear sky
1315,Lasa,IT,46.6166,10.7002,62.37,74,41,2.57,scattered clouds
1316,Punta Arenas,CL,-53.15,-70.9167,28.51,100,0,12.66,clear sky
1317,Barrow,US,71.2906,-156.7887,43.29,89,100,10.87,overcast clouds
1318,Vaini,TO,-21.2,-175.2,73.56,73,20,5.75,few clouds
1319,Moron,AR,-34.6534,-58.6198,52.02,96,98,6.04,overcast clouds
1320,Tongzhou,CN,39.9053,116.5994,95.11,38,0,2.24,clear sky
1321,Cape Town,ZA,-33.9258,18.4232,57.38,79,40,6.91,scattered clouds
1322,Kruisfontein,ZA,-34.0033,24.7314,51.94,55,1,7.99,clear sky
1323,Port-Gentil,GA,-0.7193,8.7815,73.36,88,75,6.91,broken clouds
1324,Cherskiy,RU,68.75,161.3,56.88,48,96,6.85,overcast clouds
1325,Mataura,NZ,-46.1927,168.8643,44.47,90,100,3.76,overcast clouds
1326,Conway,US,35.0887,-92.4421,84.04,74,75,5.75,broken clouds
1327,Rincon,US,32.296,-81.2354,82.83,88,38,4.63,scattered clouds
1328,Bambous Virieux,MU,-20.3428,57.7575,74.21,60,75,12.66,broken clouds
1329,Rikitea,PF,-23.1203,-134.9692,74.71,76,57,21.34,light rain
1330,Tuktoyaktuk,CA,69.4541,-133.0374,60.8,82,75,9.22,broken clouds
1331,Camana,PE,-16.6228,-72.7111,60.21,85,96,7.23,overcast clouds
1332,Gogosu,RO,44.3739,22.5931,74.98,48,0,9.62,clear sky
1333,Ushuaia,AR,-54.8,-68.3,29.86,69,0,8.05,clear sky
1334,Vaini,TO,-21.2,-175.2,73.56,73,20,5.75,few clouds
1335,Hofn,IS,64.2539,-15.2082,50.61,99,100,16.87,overcast clouds
1336,Beringovskiy,RU,63.05,179.3167,49.8,77,90,4.61,overcast clouds
1337,Sturgeon Falls,CA,46.3646,-79.9326,53.13,69,0,6.24,clear sky
1338,Saskylakh,RU,71.9167,114.0833,57.7,56,97,14.76,overcast clouds
1339,Kruisfontein,ZA,-34.0033,24.7314,51.94,55,1,7.99,clear sky
1340,Vostok,RU,46.4856,135.8833,87.1,44,51,6.64,broken clouds
1341,Punta Arenas,CL,-53.15,-70.9167,28.51,100,0,12.66,clear sky
1342,Mataura,NZ,-46.1927,168.8643,44.47,90,100,3.76,overcast clouds
1343,Castro,BR,-24.7911,-50.0119,53.26,73,100,4.0,overcast clouds
1344,Dvinskoy,RU,62.1535,45.1175,75.25,40,96,3.67,overcast clouds
1345,Chuy,UY,-33.6971,-53.4616,61.14,92,100,13.13,overcast clouds
1346,Waipawa,NZ,-41.4122,175.5153,45.82,69,100,4.36,light rain
1347,Pevek,RU,69.7008,170.3133,34.03,87,83,10.25,broken clouds
1348,Tautira,PF,-17.7333,-149.15,78.53,71,8,12.64,clear sky
1349,Avarua,CK,-21.2078,-159.775,69.85,68,70,3.44,broken clouds
1350,Albany,US,42.6001,-73.9662,63.3,87,14,3.85,few clouds
1351,Norwalk,US,33.9022,-118.0817,72.75,83,0,1.01,clear sky
1352,Cape Town,ZA,-33.9258,18.4232,57.38,79,40,6.91,scattered clouds
1353,Tasiilaq,GL,65.6145,-37.6368,38.64,90,100,3.13,overcast clouds
1354,Rikitea,PF,-23.1203,-134.9692,74.71,76,57,21.34,light rain
1355,Port Macquarie,AU,-31.4333,152.9167,63.9,79,83,15.08,broken clouds
1356,Punta Arenas,CL,-53.15,-70.9167,28.51,100,0,12.66,clear sky
1357,Lompoc,US,34.6391,-120.4579,62.02,90,100,13.8,overcast clouds
1358,Touros,BR,-5.1989,-35.4608,74.16,91,65,9.15,light rain
1359,Touros,BR,-5.1989,-35.4608,74.16,91,65,9.15,light rain
1360,Paamiut,GL,61.994,-49.6678,41.45,95,100,4.38,overcast clouds
1361,Bethel,US,41.3712,-73.414,71.65,81,12,4.05,few clouds
1362,Atuona,PF,-9.8,-139.0333,77.68,80,31,26.37,scattered clouds
1363,Qaanaaq,GL,77.484,-69.3632,38.59,99,100,5.64,overcast clouds
1364,Dikson,RU,73.5069,80.5464,33.28,86,13,1.41,few clouds
1365,New Norfolk,AU,-42.7826,147.0587,54.91,78,46,3.0,scattered clouds
1366,Harper,LR,4.375,-7.7169,75.78,85,97,8.25,overcast clouds
1367,Longyearbyen,SJ,78.2186,15.6401,42.64,61,0,16.11,clear sky
1368,Jamestown,US,42.097,-79.2353,62.02,84,70,1.01,broken clouds
1369,Comodoro Rivadavia,AR,-45.8667,-67.5,39.06,60,0,21.85,clear sky
1370,Rikitea,PF,-23.1203,-134.9692,74.71,76,57,21.34,light rain
1371,Suamico,US,44.6319,-88.0393,65.75,85,20,0.0,few clouds
1372,Arman,RU,59.7,150.1667,73.02,77,16,5.91,few clouds
1373,Vaini,TO,-21.2,-175.2,73.56,73,20,5.75,few clouds
1374,Albany,US,42.6001,-73.9662,63.3,87,14,3.85,few clouds
1375,Hualmay,PE,-11.0964,-77.6139,60.24,84,53,4.03,broken clouds
1376,Svetlaya,RU,46.5389,138.3297,69.15,83,74,13.85,broken clouds
1377,Hithadhoo,MV,-0.6,73.0833,82.26,77,93,9.75,overcast clouds
1378,Hay River,CA,60.8156,-115.7999,71.58,49,75,5.75,broken clouds
1379,Menongue,AO,-14.6585,17.691,51.22,59,5,4.18,clear sky
1380,Rikitea,PF,-23.1203,-134.9692,74.71,76,57,21.34,light rain
1381,Ushuaia,AR,-54.8,-68.3,29.86,69,0,8.05,clear sky
1382,Port Lincoln,AU,-34.7333,135.8667,56.32,66,100,11.68,overcast clouds
1383,Provideniya,RU,64.3833,-173.3,50.36,87,100,7.0,overcast clouds
1384,Kutum,SD,14.2,24.6667,79.29,49,53,19.44,broken clouds
1385,Bereda,ES,43.2686,-7.5406,57.58,100,44,5.75,scattered clouds
1386,Hermanus,ZA,-34.4187,19.2345,53.89,62,73,10.71,broken clouds
1387,Lahaina,US,20.8783,-156.6825,77.81,89,72,11.34,broken clouds
1388,Torbay,CA,47.6666,-52.7314,59.29,95,100,19.57,mist
1389,Butaritari,KI,3.0707,172.7902,82.49,75,83,16.42,broken clouds
1390,Albany,US,42.6001,-73.9662,63.3,87,14,3.85,few clouds
1391,Dunda,TZ,-8.1167,34.25,64.78,53,5,5.66,clear sky
1392,Anapskaya,RU,44.89,37.38,80.83,41,0,13.42,clear sky
1393,Puqi,CN,29.7167,113.8833,90.36,65,61,1.72,broken clouds
1394,Shingu,JP,33.7333,135.9833,77.88,87,71,3.98,broken clouds
1395,Jaragua,BR,-15.7569,-49.3344,60.33,51,1,3.22,clear sky
1396,Laguna,US,38.421,-121.4238,68.4,77,0,6.91,clear sky
1397,Camaiore,IT,43.9097,10.2419,80.73,45,66,2.55,broken clouds
1398,Butaritari,KI,3.0707,172.7902,82.49,75,83,16.42,broken clouds
1399,Ushuaia,AR,-54.8,-68.3,29.86,69,0,8.05,clear sky
1400,Cherskiy,RU,68.75,161.3,56.88,48,96,6.85,overcast clouds
1401,Port Elizabeth,ZA,-33.918,25.5701,58.32,78,0,5.01,clear sky
1402,Kapaa,US,22.0752,-159.319,80.58,87,100,4.0,overcast clouds
1403,Upernavik,GL,72.7868,-56.1549,38.95,91,11,8.19,few clouds
1404,Karratha,AU,-20.7377,116.8463,74.39,19,4,15.75,clear sky
1405,Chuy,UY,-33.6971,-53.4616,61.14,92,100,13.13,overcast clouds
1406,Chokurdakh,RU,70.6333,147.9167,64.15,30,99,13.47,overcast clouds
1407,Hamilton,US,39.1834,-84.5333,74.32,96,92,3.62,overcast clouds
1408,Punta Arenas,CL,-53.15,-70.9167,28.51,100,0,12.66,clear sky
1409,Lata,PT,40.1629,-8.3327,66.25,52,0,6.91,clear sky
1410,Barrow,US,71.2906,-156.7887,43.29,89,100,10.87,overcast clouds
1411,Tuktoyaktuk,CA,69.4541,-133.0374,60.8,82,75,9.22,broken clouds
1412,Qaanaaq,GL,77.484,-69.3632,38.59,99,100,5.64,overcast clouds
1413,Carnarvon,AU,-24.8667,113.6333,74.64,21,0,5.95,clear sky
1414,Mar Del Plata,AR,-38.0023,-57.5575,51.1,67,0,6.91,clear sky
1415,Hilo,US,19.7297,-155.09,73.62,81,72,3.0,broken clouds
1416,Mount Gambier,AU,-37.8333,140.7667,52.75,73,85,10.47,light rain
1417,Chokurdakh,RU,70.6333,147.9167,64.15,30,99,13.47,overcast clouds
1418,Koutiala,ML,12.3917,-5.4642,77.72,79,88,4.99,overcast clouds
1419,Bredasdorp,ZA,-34.5322,20.0403,48.11,65,57,7.47,broken clouds
1420,Hilo,US,19.7297,-155.09,73.62,81,72,3.0,broken clouds
1421,Luderitz,NA,-26.6481,15.1594,51.98,63,0,10.31,clear sky
1422,Port Alfred,ZA,-33.5906,26.891,60.44,55,0,9.35,clear sky
1423,Atuona,PF,-9.8,-139.0333,77.68,80,31,26.37,scattered clouds
1424,Norman Wells,CA,65.282,-126.8329,80.64,32,40,6.91,smoke
1425,Lompoc,US,34.6391,-120.4579,62.02,90,100,13.8,overcast clouds
1426,Carnarvon,AU,-24.8667,113.6333,74.64,21,0,5.95,clear sky
1427,Cape Town,ZA,-33.9258,18.4232,57.38,79,40,6.91,scattered clouds
1428,Carnarvon,AU,-24.8667,113.6333,74.64,21,0,5.95,clear sky
1429,Ushuaia,AR,-54.8,-68.3,29.86,69,0,8.05,clear sky
1430,Caravelas,BR,-17.7125,-39.2481,67.46,86,9,0.89,clear sky
1431,Souillac,MU,-20.5167,57.5167,73.78,60,75,12.66,broken clouds
1432,Souillac,MU,-20.5167,57.5167,73.78,60,75,12.66,broken clouds
1433,San Patricio,US,28.017,-97.5169,84.88,81,1,10.76,clear sky
1434,Nikolskoye,RU,59.7035,30.7861,68.88,82,100,2.57,overcast clouds
1435,Mataura,NZ,-46.1927,168.8643,44.47,90,100,3.76,overcast clouds
1436,Martin,US,27.0837,-80.4164,79.95,98,83,4.74,broken clouds
1437,Kavieng,PG,-2.5744,150.7967,81.61,78,83,9.6,moderate rain
1438,Barrow,US,71.2906,-156.7887,43.29,89,100,10.87,overcast clouds
1439,Buraydah,SA,26.326,43.975,95.47,12,6,8.81,clear sky
1440,Barrow,US,71.2906,-156.7887,43.29,89,100,10.87,overcast clouds
1441,Sarakhs,IR,36.5449,61.1577,86.04,16,0,10.89,clear sky
1442,Clyde River,CA,70.4692,-68.5914,39.43,81,40,3.44,scattered clouds
1443,Chuy,UY,-33.6971,-53.4616,61.14,92,100,13.13,overcast clouds
1444,Rikitea,PF,-23.1203,-134.9692,74.71,76,57,21.34,light rain
1445,East London,ZA,-33.0153,27.9116,54.54,82,0,9.22,clear sky
1446,Ancud,CL,-41.8697,-73.8203,41.23,81,100,18.12,light rain
1447,Longyan,CN,25.1072,117.0225,81.28,91,91,3.6,overcast clouds
1448,Sitka,US,57.0531,-135.33,56.95,94,99,2.51,overcast clouds
1449,Yar-Sale,RU,66.8333,70.8333,67.55,60,60,10.09,broken clouds
1450,Siuna,NI,13.7332,-84.7773,71.78,96,100,2.98,overcast clouds
1451,Nikitinskiy,RU,54.5845,86.0115,66.15,75,100,8.46,overcast clouds
1452,Turayf,SA,31.6725,38.6637,77.63,30,0,5.86,clear sky
1453,Pestovo,RU,58.5938,35.8024,65.32,98,100,6.33,light rain
1454,Boende,CD,-0.2167,20.8667,73.9,84,57,0.25,broken clouds
1455,Cape Town,ZA,-33.9258,18.4232,57.38,79,40,6.91,scattered clouds
1456,Port Elizabeth,ZA,-33.918,25.5701,58.32,78,0,5.01,clear sky
1457,Jalu,LY,29.0331,21.5482,82.69,40,0,7.14,clear sky
1458,Pakxe,LA,15.1167,105.7833,82.71,85,100,0.94,overcast clouds
1459,Glendive,US,47.1053,-104.7125,73.76,88,100,6.91,thunderstorm with heavy rain
1460,Taoudenni,ML,22.6783,-3.9836,93.9,22,60,4.92,broken clouds
1461,Hilo,US,19.7297,-155.09,73.62,81,72,3.0,broken clouds
1462,The Pas,CA,53.8251,-101.2541,52.36,86,3,5.03,clear sky
1463,Richards Bay,ZA,-28.783,32.0377,63.25,83,0,3.29,clear sky
1464,Sanghar,PK,26.0466,68.9481,99.07,43,9,9.4,clear sky
1465,Cherskiy,RU,68.75,161.3,56.88,48,96,6.85,overcast clouds
1466,Puerto Ayora,EC,-0.7393,-90.3518,70.56,90,82,5.01,broken clouds
1467,Moose Factory,CA,51.2585,-80.6094,55.04,71,88,6.87,overcast clouds
1468,Mayo,US,38.8876,-76.5119,76.95,93,100,5.99,overcast clouds
1469,Saint George,US,37.1041,-113.5841,76.21,13,0,1.03,clear sky
1470,Punta Arenas,CL,-53.15,-70.9167,28.51,100,0,12.66,clear sky
1471,Bojonegoro,ID,-7.1502,111.8817,86.85,55,53,7.65,broken clouds
1472,Horta,PT,38.5333,-28.6333,65.43,76,95,11.79,overcast clouds
1473,Hithadhoo,MV,-0.6,73.0833,82.26,77,93,9.75,overcast clouds
1474,Vaini,TO,-21.2,-175.2,73.56,73,20,5.75,few clouds
1475,Ushuaia,AR,-54.8,-68.3,29.86,69,0,8.05,clear sky
1476,Maceio,BR,-9.6658,-35.7353,74.64,83,75,12.66,broken clouds
1477,Port Alfred,ZA,-33.5906,26.891,60.44,55,0,9.35,clear sky
1478,Albany,US,42.6001,-73.9662,63.3,87,14,3.85,few clouds
1479,Tokonou,GN,9.65,-9.7833,67.5,99,100,3.74,overcast clouds
1480,Cayenne,GF,4.9333,-52.3333,77.09,1,0,0.0,clear sky
1481,Aitape,PG,-3.1374,142.3475,83.23,79,97,7.23,light rain
1482,Ushuaia,AR,-54.8,-68.3,29.86,69,0,8.05,clear sky
1483,Lasa,IT,46.6166,10.7002,62.37,74,41,2.57,scattered clouds
1484,Bethel,US,41.3712,-73.414,71.65,81,12,4.05,few clouds
1485,Hobart,AU,-42.8794,147.3294,55.26,64,23,1.99,few clouds
1486,Hithadhoo,MV,-0.6,73.0833,82.26,77,93,9.75,overcast clouds
1487,Pisco,PE,-13.7,-76.2167,58.01,89,16,3.27,few clouds
1488,Dikson,RU,73.5069,80.5464,33.28,86,13,1.41,few clouds
1489,Yar-Sale,RU,66.8333,70.8333,67.55,60,60,10.09,broken clouds
1490,Pevek,RU,69.7008,170.3133,34.03,87,83,10.25,broken clouds
1491,Avarua,CK,-21.2078,-159.775,69.85,68,70,3.44,broken clouds
1492,Cape Town,ZA,-33.9258,18.4232,57.38,79,40,6.91,scattered clouds
1493,Mar Del Plata,AR,-38.0023,-57.5575,51.1,67,0,6.91,clear sky
1494,Taos,US,36.4072,-105.5731,61.56,68,0,1.99,clear sky
